CUSTOMER_ID,CUSTOMER_NAME,COUNTRY_CODE,PROVINCE,REGION,CUSTOMER_SEGMENT_ID,VALID_TO,VALID_FROM,LANGU
10000000000000003166,FERREIRA Jaqueline,BRA,Brasilia,Brasilia,400003,2010-12-31,1000-01-01,E
10000000000000003167,FERREIRA Patricia,BRA,Brasilia,Brasilia,400002,2010-12-31,1000-01-01,E
10000000000000003168,FERRER David,SPA,Madrid,Madrid,400002,2010-12-31,1000-01-01,E
10000000000000003169,FERRER-SALAT Beatriz,SPA,Madrid,Madrid,400002,2010-12-31,1000-01-01,E
10000000000000003170,FERRIN Diego,ECU,Quito,Quito,400004,2010-12-31,1000-01-01,E
10000000000000003171,FESIKOV Sergei,RUS,Novosibirsk,Novosibirsk,400002,2010-12-31,1000-01-01,E
10000000000000003172,FETTOUHI Driss,MAR,Rabat,Rabat,400001,2010-12-31,1000-01-01,E
10000000000000003173,FEUDJIO Raissa,CMR,Yaounde,Yaounde,400002,2010-12-31,1000-01-01,E
10000000000000003174,FIAMINGO Rossella,ITA,Rome,Rome,400001,2010-12-31,1000-01-01,E
10000000000000003175,FIEDLER Jorg,GER,Munic,Munic,400002,2010-12-31,1000-01-01,E
10000000000000003176,FIELDS Connor,USA,Washington,Seattle,400002,2010-12-31,1000-01-01,E
10000000000000003177,FIGERE Nicolas,FRA,Paris,Paris,400002,2010-12-31,1000-01-01,E
10000000000000003178,FIGES Craig,UK,London,London,400004,2010-12-31,1000-01-01,E
10000000000000003179,FIGLIOLI Pietro,ITA,Rome,Rome,400003,2010-12-31,1000-01-01,E
10000000000000003180,FIGUEIRA Nayara,BRA,Brasilia,Brasilia,400002,2010-12-31,1000-01-01,E
10000000000000003181,FIGUEROA Angela,COL,Bogota,Bogota,400002,2010-12-31,1000-01-01,E
10000000000000003182,FIGUEROA MOSQUERA Oscar Albeiro,COL,Bogota,Bogota,400002,2010-12-31,1000-01-01,E
10000000000000003183,FIJALEK Grzegorz,POL,Warsaw,Warsaw,400003,2010-12-31,1000-01-01,E
10000000000000003184,FILALI Tayeb,ALG,Algiers,Algiers,400002,2010-12-31,1000-01-01,E
10000000000000003185,FILANDRA Eleni,GRC,Trikala,Trikala,400002,2010-12-31,1000-01-01,E
10000000000000003186,FILDEBRANDT Christoph,GER,Munic,Munic,400003,2010-12-31,1000-01-01,E
10000000000000003187,FILIGNO Jonelle,CAN,British Columbia,British Columbia,400001,2010-12-31,1000-01-01,E
10000000000000003188,FILION Roseline,CAN,British Columbia,British Columbia,400002,2010-12-31,1000-01-01,E
10000000000000003189,FILIPE Ngiendula,ANG,Luanda,Luanda,400002,2010-12-31,1000-01-01,E
10000000000000003190,FILIPOVIC Filip,SRB,Belgrade,Belgrade,400001,2010-12-31,1000-01-01,E
10000000000000003191,FILIPOVIC Nenad,SRB,Belgrade,Belgrade,400004,2010-12-31,1000-01-01,E
10000000000000003192,FILIPOVIC Predrag,SRB,Belgrade,Belgrade,400003,2010-12-31,1000-01-01,E
10000000000000003193,FILIPPI Alessia,ITA,Rome,Rome,400003,2010-12-31,1000-01-01,E
10000000000000003194,FILIPPIDIS Konstadinos,GRC,Trikala,Trikala,400001,2010-12-31,1000-01-01,E
10000000000000003195,FILIPPOV Nikita,KAZ,Astana,Astana,400001,2010-12-31,1000-01-01,E
10000000000000003196,FILONYUK Tetyana,UKR,Kiev,Kiev,400002,2010-12-31,1000-01-01,E
10000000000000003197,FILOVA Katarina,SLV,Bratislava,Bratislava,400003,2010-12-31,1000-01-01,E
10000000000000003198,FILS RABETSARA Aina,MAD,Antananarivo,Antananarivo,400003,2010-12-31,1000-01-01,E
10000000000000003199,FILZMOSER Sabrina,AUT,Vienna,Vienna,400002,2010-12-31,1000-01-01,E
10000000000000003200,FINANCSEK Gabor,HUN,Budapest,Budapest,400004,2010-12-31,1000-01-01,E
10000000000000003201,FINDLAY Paula,CAN,British Columbia,British Columbia,400004,2010-12-31,1000-01-01,E
10000000000000003202,FINLAYSON Cathryn,NEW,Wellinton,Wellinton,400002,2010-12-31,1000-01-01,E
10000000000000003203,FIODOROW Joanna,POL,Warsaw,Warsaw,400003,9999-12-31,1000-01-01,E
10000000000000003204,FIOL VILLANUEVA Mauricio,PER,Lima District,Lima District,400002,9999-12-31,1000-01-01,E
10000000000000003205,FIORENTINI Deni,ITA,Rome,Rome,400001,9999-12-31,1000-01-01,E
10000000000000003206,FIRDASARI Adrianti,IDN,Makassar,Makassar,400004,9999-12-31,1000-01-01,E
10000000000000003207,FIROVA Tatyana,RUS,Novosibirsk,Novosibirsk,400001,9999-12-31,1000-01-01,E
10000000000000003208,FISCHER Joachim,DEN,Copenhagen,Copenhagen,400003,9999-12-31,1000-01-01,E
10000000000000003209,FISCHER Julia,GER,Munic,Munic,400003,9999-12-31,1000-01-01,E
10000000000000003210,FISCHER Murilo Antonio,BRA,Brasilia,Brasilia,400002,9999-12-31,1000-01-01,E
10000000000000003211,FISCHER Nilla,SWE,Stockholm,Stockholm,400004,9999-12-31,1000-01-01,E
10000000000000003212,FISCHER Pamela,SWI,Zurich,Zurich,400004,9999-12-31,1000-01-01,E
10000000000000003213,FISCHER-RASMUSSEN Naomi-Lee,AUS,Brisbane,Brisbane,400002,9999-12-31,1000-01-01,E
10000000000000003214,FISHER Alexandra,KAZ,Astana,Astana,400002,9999-12-31,1000-01-01,E
10000000000000003215,FITZGERALD Darryl,NEW,Wellinton,Wellinton,400001,9999-12-31,1000-01-01,E
10000000000000003216,FLANAGAN Anna,AUS,Brisbane,Brisbane,400002,9999-12-31,1000-01-01,E
10000000000000003217,FLANAGAN Shalane,USA,Washington,Seattle,400001,9999-12-31,1000-01-01,E
10000000000000003218,FLANIGAN Scott,IRE,Dublin,Dublin,400001,9999-12-31,1000-01-01,E
10000000000000003219,FLEISCHER Sebastian,DEN,Copenhagen,Copenhagen,400002,9999-12-31,1000-01-01,E
10000000000000003220,FLEMING Colin,UK,London,London,400002,9999-12-31,1000-01-01,E
10000000000000003221,FLESSEL-COLOVIC Laura,FRA,Paris,Paris,400002,9999-12-31,1000-01-01,E
10000000000000003222,FLISSI Mohamed,ALG,Algiers,Algiers,400004,9999-12-31,1000-01-01,E
10000000000000003223,FLOGNMAN Kristina,SWE,Stockholm,Stockholm,400002,9999-12-31,1000-01-01,E
10000000000000003224,FLOOD Debbie,UK,London,London,400002,9999-12-31,1000-01-01,E
10000000000000003225,FLOOD Naomi,AUS,Brisbane,Brisbane,400004,9999-12-31,1000-01-01,E
10000000000000003226,FLORENCE David,UK,London,London,400001,9999-12-31,1000-01-01,E
10000000000000003227,FLORES Daniel,VEN,Caracas,Caracas,400002,9999-12-31,1000-01-01,E
10000000000000003228,FLOREZ Lina,COL,Bogota,Bogota,400004,9999-12-31,1000-01-01,E
10000000000000003229,FLORIANI Yuri,ITA,Rome,Rome,400002,9999-12-31,1000-01-01,E
10000000000000003230,FLYNN Gemma,NEW,Wellinton,Wellinton,400004,9999-12-31,1000-01-01,E
10000000000000003231,FOAD James,UK,London,London,400002,9999-12-31,1000-01-01,E
10000000000000003232,FOFANOFF Serguei,BRA,Brasilia,Brasilia,400002,9999-12-31,1000-01-01,E
10000000000000003233,FOGARTY Lyndsie,AUS,Perth,Perth,400004,9999-12-31,1000-01-01,E
10000000000000003234,FOGELSTROM Hanna,SWE,Stockholm,Stockholm,400004,9999-12-31,1000-01-01,E
10000000000000003235,FOGG Daniel,UK,London,London,400003,9999-12-31,1000-01-01,E
10000000000000003236,FOGLIA COSTA Alejandro,URU,Montevideo,Montevideo,400001,9999-12-31,1000-01-01,E
10000000000000003237,FOGLIA COSTA Andrea,URU,Montevideo,Montevideo,400002,9999-12-31,1000-01-01,E
10000000000000003238,FOGNINI Fabio,ITA,Rome,Rome,400002,9999-12-31,1000-01-01,E
10000000000000003239,FOKEEV VITA,RUS,Novosibirsk,Novosibirsk,400003,9999-12-31,1000-01-01,E
10000000000000003240,FOKEJOU TEFOT Frederic,CMR,Yaounde,Yaounde,400004,9999-12-31,1000-01-01,E
10000000000000003241,FOKINA-SEMENOVA Natalya,UKR,Kiev,Kiev,400001,9999-12-31,1000-01-01,E
10000000000000003242,FOLKARD Naomi,UK,London,London,400002,9999-12-31,1000-01-01,E
10000000000000003243,FOLLMANN Patrick,GER,Munic,Munic,400003,9999-12-31,1000-01-01,E
10000000000000003244,FONG Yee Pui,CHI,Beijing,Beijing,400001,9999-12-31,1000-01-01,E
10000000000000003245,FONSECA Ruy,BRA,Brasilia,Brasilia,400003,9999-12-31,1000-01-01,E
10000000000000003246,FONTANA Marco Aurelio,ITA,Rome,Rome,400002,9999-12-31,1000-01-01,E
10000000000000003247,FONTES Bruno,BRA,Brasilia,Brasilia,400002,9999-12-31,1000-01-01,E
10000000000000003248,FORBES Damar,JAM,Kingston,Kingston,400003,9999-12-31,1000-01-01,E
10000000000000003249,FORCINITI Rosalba,ITA,Rome,Rome,400003,9999-12-31,1000-01-01,E
10000000000000003250,FORD Andrew,CAN,British Columbia,British Columbia,400004,9999-12-31,1000-01-01,E
10000000000000003251,FORD Russell,AUS,Perth,Perth,400003,9999-12-31,1000-01-01,E
10000000000000003252,FORGESSON Krystal,NEW,Wellinton,Wellinton,400003,9999-12-31,1000-01-01,E
10000000000000003253,FORMIGA,BRA,Brasilia,Brasilia,400003,9999-12-31,1000-01-01,E
10000000000000003254,FORSTEMANN Robert,GER,Munic,Munic,400001,9999-12-31,1000-01-01,E
10000000000000003255,FORSTERLING Karsten,AUS,Perth,Perth,400001,9999-12-31,1000-01-01,E
10000000000000003256,FORTES Marco,POR,Lisbon,Lisbon,400004,9999-12-31,1000-01-01,E
10000000000000003257,FORTIN Jo-Annie,CAN,British Columbia,British Columbia,400003,9999-12-31,1000-01-01,E
10000000000000003258,FOSSI Francesco,ITA,Rome,Rome,400002,9999-12-31,1000-01-01,E
10000000000000003259,FOSTER Sally,AUS,Perth,Perth,400004,9999-12-31,1000-01-01,E
10000000000000003260,FOSTER Tiffany,CAN,British Columbia,British Columbia,400003,9999-12-31,1000-01-01,E
10000000000000003261,FOSTER-HYLTON Brigitte,JAM,Kingston,Kingston,400001,9999-12-31,1000-01-01,E
10000000000000003262,FOUHY Ben,NEW,Wellinton,Wellinton,400002,9999-12-31,1000-01-01,E
10000000000000003263,FOUNTAIN Hyleas,USA,Washington,Seattle,400002,9999-12-31,1000-01-01,E
10000000000000003264,FOUNTOULIS Ioannis,GRC,Trikala,Trikala,400001,9999-12-31,1000-01-01,E
10000000000000003265,FOURIE Lehann,RSA,Durban,Durban,400002,9999-12-31,1000-01-01,E
10000000000000003266,FOURNEL Emilie,CAN,British Columbia,British Columbia,400002,9999-12-31,1000-01-01,E
10000000000000003267,FOURNEL Hugues,CAN,British Columbia,British Columbia,400003,9999-12-31,1000-01-01,E
10000000000000003268,FOURNIER RODRIGUEZ Angel,CUB,Havana,Havana,400001,9999-12-31,1000-01-01,E
10000000000000003269,FOWLES Sylvia,USA,Washington,Seattle,400002,9999-12-31,1000-01-01,E
10000000000000003270,FOX Daniel,UK,London,London,400004,9999-12-31,1000-01-01,E
10000000000000003271,FOX Francesca,UK,London,London,400001,9999-12-31,1000-01-01,E
10000000000000003272,FOX Jessica,AUS,Perth,Perth,400002,9999-12-31,1000-01-01,E
10000000000000003273,FOX-PITT William,UK,London,London,400001,9999-12-31,1000-01-01,E
10000000000000003274,FRAFJORD Marit Malm,NOR,Oslo,Oslo,400001,9999-12-31,1000-01-01,E
10000000000000003275,FRAGA Pedro,POR,Lisbon,Lisbon,400003,9999-12-31,1000-01-01,E
10000000000000003276,FRANCA Larissa,BRA,Brasilia,Brasilia,400003,9999-12-31,1000-01-01,E
10000000000000003277,FRANCIA Zsuzsanna,USA,Washington,Seattle,400002,9999-12-31,1000-01-01,E
10000000000000003278,FRANCIELLE,BRA,Brasilia,Brasilia,400002,9999-12-31,1000-01-01,E
10000000000000003279,FRANCIS Charles,CAN,British Columbia,British Columbia,400001,9999-12-31,1000-01-01,E
10000000000000003280,FRANCO Corine,FRA,Paris,Paris,400002,9999-12-31,1000-01-01,E
10000000000000003281,FRANCO Julieta,ARG,Cordoba,Cordoba,400001,9999-12-31,1000-01-01,E
10000000000000003282,FRANCO Leryn,PAR,Asuncion,Asuncion,400002,9999-12-31,1000-01-01,E
10000000000000003283,FRANDSEN Scott,CAN,British Columbia,British Columbia,400003,9999-12-31,1000-01-01,E
10000000000000003284,FRANEK Bridget,USA,Washington,Seattle,400004,9999-12-31,1000-01-01,E
10000000000000003285,FRANGILLI Michele,ITA,Rome,Rome,400003,9999-12-31,1000-01-01,E
10000000000000003286,FRANK Robert,AUS,Perth,Perth,400002,9999-12-31,1000-01-01,E
10000000000000003287,FRANK Yvonne,GER,Munic,Munic,400003,9999-12-31,1000-01-01,E
10000000000000003288,FRANKLIN Missy,USA,Washington,Seattle,400001,9999-12-31,1000-01-01,E
10000000000000003289,FRANQUET Sonia,SPA,Madrid,Madrid,400001,9999-12-31,1000-01-01,E
10000000000000003290,FRANSSON Jenny,SWE,Stockholm,Stockholm,400002,9999-12-31,1000-01-01,E
10000000000000003291,FRASCA Pauline,AUS,Perth,Perth,400004,9999-12-31,1000-01-01,E
10000000000000003292,FRASER-HOLMES Thomas,AUS,Perth,Perth,400001,9999-12-31,1000-01-01,E
10000000000000003293,FRASER-MACKENZIE James,ZIM,Harare,Harare,400002,9999-12-31,1000-01-01,E
10000000000000003294,FRASER-PRYCE Shelly-Ann,JAM,Kingston,Kingston,400003,9999-12-31,1000-01-01,E
10000000000000003295,FRASSINETTI Teresa,ITA,Rome,Rome,400002,9999-12-31,1000-01-01,E
10000000000000003296,FRATER Michael,JAM,Kingston,Kingston,400002,9999-12-31,1000-01-01,E
10000000000000003297,FRATTINI Pierpaolo,ITA,Rome,Rome,400003,9999-12-31,1000-01-01,E
10000000000000003298,FRATUS Bruno,BRA,Brasilia,Brasilia,400001,9999-12-31,1000-01-01,E
10000000000000003299,FRAYER Jared,USA,Washington,Seattle,400002,9999-12-31,1000-01-01,E
10000000000000003300,FRAYNE Henry,AUS,Perth,Perth,400001,9999-12-31,1000-01-01,E
10000000000000003301,FREDERICKS Clayton,AUS,Perth,Perth,400004,9999-12-31,1000-01-01,E
10000000000000003302,FREDERICKS Cornel,RSA,Durban,Durban,400004,9999-12-31,1000-01-01,E
10000000000000003303,FREDERICKS Lucinda,AUS,Perth,Perth,400002,9999-12-31,1000-01-01,E
10000000000000003304,FREDERIKSEN Helle,DEN,Copenhagen,Copenhagen,400001,9999-12-31,1000-01-01,E
10000000000000003305,FREDRICSON Jens,SWE,Stockholm,Stockholm,400004,9999-12-31,1000-01-01,E
10000000000000003306,FREELAND Joel,UK,London,London,400001,9999-12-31,1000-01-01,E
10000000000000003307,FREI Fabian,SWI,Zurich,Zurich,400002,9999-12-31,1000-01-01,E
10000000000000003308,FREIMUTH Rico,GER,Munic,Munic,400003,9999-12-31,1000-01-01,E
10000000000000003309,FREITAS Bernardo,POR,Lisbon,Lisbon,400003,9999-12-31,1000-01-01,E
10000000000000003310,FREITAS Marcos,POR,Lisbon,Lisbon,400002,9999-12-31,1000-01-01,E
10000000000000003311,FREITAS Patricia,BRA,Brasilia,Brasilia,400003,9999-12-31,1000-01-01,E
10000000000000003312,FREIXA Santiago,SPA,Madrid,Madrid,400001,9999-12-31,1000-01-01,E
10000000000000003313,FRENCH Nathan,UK,London,London,400001,9999-12-31,1000-01-01,E
10000000000000003314,FRIDZON Vitaliy,RUS,Novosibirsk,Novosibirsk,400002,9999-12-31,1000-01-01,E
10000000000000003315,FRIEDRICH Ariane,GER,Munic,Munic,400002,9999-12-31,1000-01-01,E
10000000000000003316,FRIIS Lotte,DEN,Copenhagen,Copenhagen,400004,9999-12-31,1000-01-01,E
10000000000000003317,FRIKECHE Rayan,MAR,Rabat,Rabat,400004,9999-12-31,1000-01-01,E
10000000000000003318,FRINTOVA Vendula,CZE,Prague,Prague,400002,9999-12-31,1000-01-01,E
10000000000000003319,FRIZELL Sultana,CAN,British Columbia,British Columbia,400002,9999-12-31,1000-01-01,E
10000000000000003320,FRODENO Jan,GER,Munic,Munic,400004,9999-12-31,1000-01-01,E
10000000000000003321,FROLANDER Lars,SWE,Stockholm,Stockholm,400004,9999-12-31,1000-01-01,E
10000000000000003322,FROLOV Sergii,UKR,Kiev,Kiev,400004,9999-12-31,1000-01-01,E
10000000000000003323,FROMM Helena,GER,Munic,Munic,400002,9999-12-31,1000-01-01,E
10000000000000003324,FROOME Christopher,UK,London,London,400001,9999-12-31,1000-01-01,E
10000000000000003325,FRYDRYCH Petr,CZE,Prague,Prague,400003,9999-12-31,1000-01-01,E
10000000000000003326,FRYDRYCHOVA Zita,CZE,Prague,Prague,400002,9999-12-31,1000-01-01,E
10000000000000003327,FU Baorong,CHI,Beijing,Beijing,400002,9999-12-31,1000-01-01,E
10000000000000003328,FU Haifeng,CHI,Beijing,Beijing,400003,9999-12-31,1000-01-01,E
10000000000000003329,FU Yuanhui,CHI,Beijing,Beijing,400003,9999-12-31,1000-01-01,E
10000000000000003330,FUCHISE Masumi,JAP,Tokyo,Tokyo,400001,9999-12-31,1000-01-01,E
10000000000000003331,FUCHS Florian,GER,Munic,Munic,400003,9999-12-31,1000-01-01,E
10000000000000003332,FUCHS Michael,GER,Munic,Munic,400003,9999-12-31,1000-01-01,E
10000000000000003333,FUDGE Kathryn,UK,London,London,400004,9999-12-31,1000-01-01,E
10000000000000003334,FUENMAYOR CHOLES Johana Beatriz,VEN,Caracas,Caracas,400002,9999-12-31,1000-01-01,E
10000000000000003335,FUENTES FACHE Andrea,SPA,Madrid,Madrid,400001,9999-12-31,1000-01-01,E
10000000000000003336,FUERSTE Moritz,GER,Munic,Munic,400002,9999-12-31,1000-01-01,E
10000000000000003337,FUGLSANG Jakob,DEN,Copenhagen,Copenhagen,400003,9999-12-31,1000-01-01,E
10000000000000003338,FUJII Mizuki,JAP,Tokyo,Tokyo,400001,9999-12-31,1000-01-01,E
10000000000000003339,FUJII Takuro,JAP,Tokyo,Tokyo,400004,9999-12-31,1000-01-01,E
10000000000000003340,FUJIMURA Tsutomu,JAP,Tokyo,Tokyo,400003,9999-12-31,1000-01-01,E
10000000000000003341,FUJIO Kaori,JAP,Tokyo,Tokyo,400002,9999-12-31,1000-01-01,E
10000000000000003342,FUJISAWA Isamu,JAP,Tokyo,Tokyo,400002,9999-12-31,1000-01-01,E
10000000000000003343,FUJIWARA Arata,JAP,Tokyo,Tokyo,400001,9999-12-31,1000-01-01,E
10000000000000003344,FUKASE Natsuki,JAP,Tokyo,Tokyo,400002,9999-12-31,1000-01-01,E
10000000000000003345,FUKUHARA Ai,JAP,Tokyo,Tokyo,400003,9999-12-31,1000-01-01,E
10000000000000003346,FUKUMI Tomoko,JAP,Tokyo,Tokyo,400003,9999-12-31,1000-01-01,E
10000000000000003347,FUKUMOTO Atsumi,JAP,Tokyo,Tokyo,400002,9999-12-31,1000-01-01,E
10000000000000003348,FUKUMOTO Miho,JAP,Tokyo,Tokyo,400004,9999-12-31,1000-01-01,E
10000000000000003349,FUKUSHI Kayoko,JAP,Tokyo,Tokyo,400004,9999-12-31,1000-01-01,E
10000000000000003350,FUKUSHIMA Chisato,JAP,Tokyo,Tokyo,400002,9999-12-31,1000-01-01,E
10000000000000003351,FULARCZYK Magdalena,POL,Warsaw,Warsaw,400002,9999-12-31,1000-01-01,E
10000000000000003352,FUMIC Manuel,GER,Munic,Munic,400004,9999-12-31,1000-01-01,E
10000000000000003353,FUREY Sean,USA,Washington,Seattle,400002,9999-12-31,1000-01-01,E
10000000000000003354,FURRER Amanda,USA,Washington,Seattle,400001,9999-12-31,1000-01-01,E
10000000000000003355,FURUKAWA Takaharu,JAP,Tokyo,Tokyo,400002,9999-12-31,1000-01-01,E
10000000000000003356,FUZARO Filipe,BRA,Brasilia,Brasilia,400003,9999-12-31,1000-01-01,E
10000000000000003357,FYRSTENBERG Mariusz,POL,Warsaw,Warsaw,400002,9999-12-31,1000-01-01,E
10000000000000003358,GABA Kamghe,GER,Munic,Munic,400002,9999-12-31,1000-01-01,E
10000000000000003359,GABER Eman,EGY,Sohag,Sohag,400002,9999-12-31,1000-01-01,E
10000000000000003360,GABIUS Arne,GER,Munic,Munic,400004,9999-12-31,1000-01-01,E
10000000000000003361,GABRIEL,BRA,Brasilia,Brasilia,400002,9999-12-31,1000-01-01,E
10000000000000003362,GABRIELA,BRA,Brasilia,Brasilia,400003,9999-12-31,1000-01-01,E
10000000000000003363,GABRIELE Teresa,CAN,British Columbia,British Columbia,400002,9999-12-31,1000-01-01,E
10000000000000003364,GABRIELSSON Astrid,SWE,Stockholm,Stockholm,400002,9999-12-31,1000-01-01,E
10000000000000003365,GADABADZE Shalva,AZE,Baku,Baku,400001,9999-12-31,1000-01-01,E
10000000000000003366,GADE Peter,DEN,Copenhagen,Copenhagen,400004,9999-12-31,1000-01-01,E
10000000000000003367,GADEA Kelly,FRA,Paris,Paris,400003,9999-12-31,1000-01-01,E
10000000000000003368,GADISOV Abdusalam,RUS,Novosibirsk,Novosibirsk,400002,9999-12-31,1000-01-01,E
10000000000000003369,GADORFALVI Aron,HUN,Budapest,Budapest,400002,9999-12-31,1000-01-01,E
10000000000000003370,GADZHIALIYEV Gaybatulla,AZE,Baku,Baku,400001,9999-12-31,1000-01-01,E
10000000000000003371,GAFUIK Nathan,CAN,British Columbia,British Columbia,400003,9999-12-31,1000-01-01,E
10000000000000003372,GAFURZIANOVA Kamilla,RUS,Novosibirsk,Novosibirsk,400003,9999-12-31,1000-01-01,E
10000000000000003373,GAGAN ULLALMATH Adaveeshaiah,IND,Delhi,Delhi,400001,9999-12-31,1000-01-01,E
10000000000000003374,GAIBNAZAROV Fazliddin,UZB,Tashkent,Tashkent,400004,9999-12-31,1000-01-01,E
10000000000000003375,GAIDUCHIK VITA,BLR,Minsk,Minsk,400002,9999-12-31,1000-01-01,E
10000000000000003376,GAITAN Natalia,COL,Bogota,Bogota,400003,9999-12-31,1000-01-01,E
10000000000000003377,GAJDOSOVA Jarmila,AUS,Perth,Perth,400002,9999-12-31,1000-01-01,E
10000000000000003378,GAJIYEV Danyal,KAZ,Astana,Astana,400003,9999-12-31,1000-01-01,E
10000000000000003379,GAL Edward,NET,Amsterdam,Amsterdam,400002,9999-12-31,1000-01-01,E
10000000000000003380,GALIAZZO Marco,ITA,Rome,Rome,400004,9999-12-31,1000-01-01,E
10000000000000003381,GALITSKAYA Ekaterina,RUS,Novosibirsk,Novosibirsk,400002,9999-12-31,1000-01-01,E
10000000000000003382,GALIULINA Luiza,UZB,Tashkent,Tashkent,400002,9999-12-31,1000-01-01,E
10000000000000003383,GALKINA Gulnara,RUS,Novosibirsk,Novosibirsk,400002,9999-12-31,1000-01-01,E
10000000000000003384,GALKINA Lioubov,RUS,Novosibirsk,Novosibirsk,400001,9999-12-31,1000-01-01,E
10000000000000003385,GALL Geena,USA,Washington,Seattle,400003,9999-12-31,1000-01-01,E
10000000000000003386,GALLANTREE Rebecca,UK,London,London,400003,9999-12-31,1000-01-01,E
10000000000000003387,GALLARDO Karen,CHL,Santiago,Santiago,400004,9999-12-31,1000-01-01,E
10000000000000003388,GALLAY Ana,ARG,Cordoba,Cordoba,400004,9999-12-31,1000-01-01,E
10000000000000003389,GALLO Valentino,ITA,Rome,Rome,400001,9999-12-31,1000-01-01,E
10000000000000003390,GALLOPIN Tony,FRA,Paris,Paris,400002,9999-12-31,1000-01-01,E
10000000000000003391,GALPERIN Gleb,RUS,Novosibirsk,Novosibirsk,400002,9999-12-31,1000-01-01,E
10000000000000003392,GALSTYAN Arsen,RUS,Novosibirsk,Novosibirsk,400002,9999-12-31,1000-01-01,E
10000000000000003393,GALVEZ Fatima,SPA,Madrid,Madrid,400002,9999-12-31,1000-01-01,E
10000000000000003394,GALYUK Svitlana,UKR,Kiev,Kiev,400003,9999-12-31,1000-01-01,E
10000000000000003395,GAMERA-SHMYRKO Tetyana,UKR,Kiev,Kiev,400002,9999-12-31,1000-01-01,E
10000000000000003396,GAMOVA Ekaterina,RUS,Novosibirsk,Novosibirsk,400002,9999-12-31,1000-01-01,E
10000000000000003397,GAN Heidi,MAL,Kuala Lumpur,Kuala Lumpur,400003,9999-12-31,1000-01-01,E
10000000000000003398,GANCHINHO Diogo,POR,Lisbon,Lisbon,400002,9999-12-31,1000-01-01,E
10000000000000003399,GANDARELA Dayexi,CUB,Havana,Havana,400004,9999-12-31,1000-01-01,E
10000000000000003400,GANDY Ellen,UK,London,London,400001,9999-12-31,1000-01-01,E
10000000000000003401,GANEEV Renal,RUS,Novosibirsk,Novosibirsk,400001,9999-12-31,1000-01-01,E
10000000000000003402,GANGL Edina,HUN,Budapest,Budapest,400003,9999-12-31,1000-01-01,E
10000000000000003403,GANIEL Imri,ISR,Jerusalem,Jerusalem,400001,9999-12-31,1000-01-01,E
10000000000000003404,GANKIN Denis,KAZ,Astana,Astana,400004,9999-12-31,1000-01-01,E
10000000000000003405,GANSO,BRA,Brasilia,Brasilia,400004,9999-12-31,1000-01-01,E
10000000000000003406,GANTUGS Jantsan,MON,Ulaanbaatar,Ulaanbaatar,400003,9999-12-31,1000-01-01,E
10000000000000003407,GANTUMUR Oyungerel,MON,Ulaanbaatar,Ulaanbaatar,400002,9999-12-31,1000-01-01,E
10000000000000003408,GAO Ao,CHI,Beijing,Beijing,400002,9999-12-31,1000-01-01,E
10000000000000003409,GAO Chang,CHI,Beijing,Beijing,400002,9999-12-31,1000-01-01,E
10000000000000003410,GAO Grace,CAN,British Columbia,British Columbia,400002,9999-12-31,1000-01-01,E
10000000000000003411,GAO Lihua,CHI,Beijing,Beijing,400003,9999-12-31,1000-01-01,E
10000000000000003412,GAO Ning,SIN,Singapore,Singapore,400002,9999-12-31,1000-01-01,E
10000000000000003413,GAO Song,CHI,Beijing,Beijing,400003,9999-12-31,1000-01-01,E
10000000000000003414,GAO Yulan,CHI,Beijing,Beijing,400002,9999-12-31,1000-01-01,E
10000000000000003415,GARAYEVA Aliya,AZE,Baku,Baku,400001,9999-12-31,1000-01-01,E
10000000000000003416,GARCIA Alex,BRA,Brasilia,Brasilia,400002,9999-12-31,1000-01-01,E
10000000000000003417,GARCIA BUSTOS Jorge Eduardo,CHL,Santiago,Santiago,400001,9999-12-31,1000-01-01,E
10000000000000003418,GARCIA Danielys,VEN,Caracas,Caracas,400002,9999-12-31,1000-01-01,E
10000000000000003419,GARCIA de LEON Diego,MEX,Mexico City,Mexico City,400004,9999-12-31,1000-01-01,E
10000000000000003420,GARCIA Estefania,ECU,Quito,Quito,400002,9999-12-31,1000-01-01,E
10000000000000003421,GARCIA Fernando Gabriel,ARG,Cordoba,Cordoba,400004,9999-12-31,1000-01-01,E
10000000000000003422,GARCIA GADEA Javier,SPA,Madrid,Madrid,400002,9999-12-31,1000-01-01,E
10000000000000003423,GARCIA GODOY Maria,SPA,Madrid,Madrid,400004,9999-12-31,1000-01-01,E
10000000000000003424,GARCIA Hanser,CUB,Havana,Havana,400004,9999-12-31,1000-01-01,E
10000000000000003425,GARCIA HEMME Nicolas,SPA,Madrid,Madrid,400002,9999-12-31,1000-01-01,E
10000000000000003426,GARCIA Jesus Angel,SPA,Madrid,Madrid,400003,9999-12-31,1000-01-01,E
10000000000000003427,GARCIA Jorge Antonio,CUB,Havana,Havana,400001,9999-12-31,1000-01-01,E
10000000000000003428,GARCIA NAVARRO Ivan,MEX,Mexico City,Mexico City,400004,9999-12-31,1000-01-01,E
10000000000000003429,GARCIA ORREGO Diana Maria,COL,Bogota,Bogota,400004,9999-12-31,1000-01-01,E
10000000000000003430,GARCIA Ricardo,BRA,Brasilia,Brasilia,400004,9999-12-31,1000-01-01,E
